"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","ZEMA",21.4133020102396,-0.0390136952239307,0.138892412747139,3.66820334339235,-46.216888960953,0.770651159096418,0.999999998096967,100.433777921906,103.767111255239,15.3717122481875,0.0635931412730367,0.0704667937005934,0.629089254988691,17,20.8212263176348,0.139510595861453,0.140215491819461,0.143188452542602,0.155762816680385
