"","Species","data.type","A.A","B.B","C.sd","D.NA","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.sd","sterror.NA","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","ZEMA",31.0063750330295,7.83310019536965,3.69798665350543,NA,-46.3543598838088,0.766911731417007,1.00000000018511,98.7087197676177,100.554873613772,6.60640147904831,2.15678627750292,0.634198838496521,NA,17,31.0063750330295,0.0284872586522148,0.088489507764714,0.205466274181643,0.382445289711071
