"","Species","data.type","A.A","B.B","C.sd","D.NA","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.sd","sterror.NA","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","AVSA",17.8394648738279,2.81432760554538,3.33376932064757,NA,-41.9686739900807,0.610502382621985,1.00000000463688,89.9373479801614,91.9373479801614,4.8000733764172,1.1228020552318,0.589331602584497,NA,16,17.8394648738279,0.0792884065360853,0.246292286368566,0.571872979273218,1.06445755201035
