"","Species","data.type","A.A","B.B","C.sd","D.NA","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.sd","sterror.NA","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","AVSA",10.0460569149562,-6.95630365794969,3.70159295922042,NA,-49.0986322075218,0.483759579142989,0.999999989250865,104.197264415044,105.911550129329,1.77495400535347,1.6937412921929,0.616930364010703,NA,18,10.0460569149562,0.288833190985719,0.722082977464297,1.15533276394288,1.37195765718217
