"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","AVSA",29.4280577512572,-0.261877307092073,0.0395094616364842,3.35337918543047,-42.0625133569902,0.605906705623335,1.00301348528187,92.1250267139805,95.7613903503441,43.9200944690276,0.192770871515756,0.714382505765232,0.59452014788726,16,15.8218819548292,0.142707710988364,0.226623183569985,0.434576301216423,0.786957108746847
