"","Species","data.type","A.A","B.B","C.sd","D.NA","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.sd","sterror.NA","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","STDE",47.7520567580882,-54.9067281046591,20,NA,-131.725015830325,0.172782640261113,1.0000000067714,269.450031660649,270.861796366532,6.06799603318291,12.0717916362413,1.20363364513908,NA,21,47.7520567580882,0.173938817359748,0.43484704339937,0.695755269438993,0.826209382458804
