"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","STDE",333.103163107019,-0.014620935380346,0.0376767662241476,16.2170109590793,-88.3049846740039,0.884671443851493,1.01819859045211,184.609969348008,187.109969348008,92.0685985482448,0.00320488778707434,0.00892884803883961,2.64216991258967,21,309.572880382276,0.0382879957678281,0.0389662908302448,0.0416376893511031,0.0507547441285651
