"","Species","data.type","A.A","B.B","C.sd","D.NA","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.sd","sterror.NA","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","STDE",146.118054472709,10,30.2634778587632,NA,-101.406483513938,0.598363737595332,0.999999998094693,208.812967027876,210.224731733759,75.7876131404595,6.16962748021749,7.82054313094211,NA,21,146.118054472709,0.022314355131421,0.0693147180559945,0.16094379124341,0.299573227355399
