"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","STDE",444.137550809358,2.52958847573804,0.0290469539035366,12.5352785908671,-82.8971953707827,0.931093017723525,1.0094538258854,173.794390741565,176.294390741565,"N/A","N/A","N/A","N/A",21,444.137550809358,0.0167916551196839,0.0290469539035366,0.0502467163040487,0.093029144662837
