"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","PABI",54.8969673316912,1.06662119766052,0.0267007145108685,3.67799136003753,-54.42610623522,0.605221320677403,1.00361457284507,116.85221247044,119.518879137107,67.775740831631,0.334569616032847,0.0474737465020399,0.584194258334965,20,54.8969673316912,0.00727893062588739,0.0267007145108685,0.0979440788809536,0.422090414026781
