"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","NAVI",174.500281928479,1.3239134795766,0.0606742559867959,7.08859984742982,-70.9259536969985,0.90358425235648,1.00327153024394,149.851907393997,152.351907393997,114.981709941869,0.272385652902007,0.0501952053446049,1.11149440452118,21,174.500281928479,0.0212934803867606,0.0606742559867959,0.172886971631005,0.560910488273311
