"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","NAVI",130.875211446359,-0.127455631164246,0.0747394218010695,7.93969547736391,-73.3070824115881,0.87904195996721,1.0041606343799,154.614164823176,157.114164823176,84.6576507684193,0.0468985907844842,0.154504455171438,1.24393892683042,21,84.0922577642971,0.109395832890776,0.140472142739564,0.226036379728853,0.38695711445854
