"","Species","data.type","A.A","B.B","C.sd","D.NA","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.sd","sterror.NA","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","NAVI",44.1756496229766,-21.2348141925726,13.6686337979869,NA,-84.7148867283457,0.641509821760019,0.999999998890676,175.429773456691,176.841538162574,5.82031177617735,3.46393088701656,2.10910011442453,NA,21,44.1756496229766,0.41606815319748,1.0401703829937,1.66427261278992,1.97632372768803
