"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","PADI",113.062250290037,-0.0777761347183525,0.0334829383175793,8.92386642874389,-82.9763602490329,0.758409194152467,1.004002347078,173.952720498066,176.174942720288,99.0592459733465,0.0392283588191759,0.121621954792102,1.32426435142077,23,68.5150471439621,0.057693674800684,0.0787093388752429,0.134428964641424,0.235154192192019
