"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","PADI",113.062250290037,-0.0777761348332196,0.0334829382390246,8.92386632828464,-82.9763602490329,0.758409194152467,1.00400234709531,173.952720498066,176.174942720288,99.0601267704642,0.0392268730816082,0.121622023602249,1.3242859250485,23,113.062250290037,290.737642163585,726.844105408964,1162.95056865434,1381.00380027703
