"","Species","data.type","A.A","B.B","C.Xo","D.sd","loglikeli","rsq","slope","AIC","AICcorr","sterror_1.A","sterror.B","sterror.Xo","sterror.sd","N","Kmax","psi_kleaf20","psi_kleaf50","psi_kleaf80","psi_kleaf95"
"1","1","CHLA",121.354490650325,1.53787847586074,0.0268747802555751,5.98839293439636,-77.0102788051212,0.779691762997233,1.00855414378559,162.020557610242,164.125820768137,54.0915321745152,0.28500448614562,0.0139899395184758,0.885707445826311,24,121.354490650325,0.0109108241790883,0.0268747802555751,0.0661960821593773,0.1823265419644
